filepath,transcription,duration
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0y/ksk0y3h0.wav,push,2.3381875
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse0l/kse0l7h0.wav,submit,2.5889375
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks213/ks2137v0.wav,throughout,2.088125
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj1d/ksj1d6x0.wav,six,1.967875
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd0s/ksd0s0f0.wav,boomerang,2.615125
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks50y/ks50y880.wav,unfortunate,2.7969375
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks316/ks316180.wav,engrave,2.615125
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks541/ks5415v0.wav,you can see bugs light up the sky,5.3645
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks638/ks638360.wav,overreaction,2.3589375
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ks00e/ks00e8o0.wav,women,2.6155625
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3l/ksh3l2l0.wav,nothing,1.9884375
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20z/ks20z4q0.wav,edgar does not have a job,6.60175
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks539/ks5398d0.wav,vase,2.358625
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf0i/ksf0i3h0.wav,push,2.339375
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3f/ksg3f1i0.wav,growl,1.3015625
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa2y/ksa2y8n0.wav,withdrawn,1.987875
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30a/ks30a0y0.wav,depths,3.5910625
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks117/ks1170r0.wav,concept,3.5908125
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb3j/ksb3j720.wav,snake,3.114125
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf41/ksf41340.wav,organizations,3.4886875
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks23a/ks23a520.wav,honey can get sticky,3.1139375
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3w/ksd3w2o0.wav,one zero zero three zero seven eight,6.6160000000000005
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2v/kse2v500.wav,the flood took a car down the street,6.6058125
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks336/ks3362p0.wav,one seven eight nine one eight six,9.6111875
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks938/ks9388i0.wav,wash,1.9881875
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd0s/ksd0s440.wav,that pink marble cost me a dollar,6.5953125
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5052p0.wav,one seven eight nine one eight six,7.2156875
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3l/ksh3l6z0.wav,smashed,1.987875
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks10v/ks10v5s0.wav,are you sure this is okay,6.095
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb3j/ksb3j4z0.wav,we should try to save the whales,6.616375
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33r/ks33r1j0.wav,gumshoe,4.115625
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40e/ks40e300.wav,obstacle,1.5875625
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks21e/ks21e710.wav,smoothly,2.088125
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31b/ks31b5d0.wav,mabel grows tomatoes in the courtyard,5.5943125
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks204/ks2043v0.wav,the young emperor could not spell,6.09475
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf36/ksf365s0.wav,are you sure this is okay,6.1195625
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks61i/ks61i3e0.wav,playoffs,1.96825
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks23a/ks23a240.wav,loyal,3.6114375
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks434/ks4342c0.wav,misjudged,4.1160625
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks93u/ks93u3t0.wav,screwdriver,3.916875
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks937/ks937260.wav,lure,1.607
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3w/ksd3w4g0.wav,unplug the toaster if it gets hot,6.12025
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks245/ks2451f0.wav,flagpole,3.1148125
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks707/ks707160.wav,employees,3.1665
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23y/ks23y3g0.wav,punishment,3.116875
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks60v/ks60v170.wav,endure,2.79625
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg30/ksg307i0.wav,subtract,1.9885
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh17/ksh177v0.wav,throughout,1.587875
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa33/ksa33280.wav,mcdonald,3.1165625
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20z/ks20z0g0.wav,breath,3.1555625
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53u/ks53u0k0.wav,chair,2.7394375
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31n/ks31n7s0.wav,thatch,2.088125
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3g/ksd3g5d0.wav,mabel grows tomatoes in the courtyard,5.6145
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l1c0.wav,fancy,1.5875625
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd2u/ksd2u270.wav,mature,2.6094375
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf39/ksf393g0.wav,punishment,3.1140625
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd0t/ksd0t0d0.wav,biology,4.091625
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf13/ksf136a0.wav,go inside and eat your dinner,5.139375
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks817/ks8173k0.wav,red,1.5875625
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93l/ks93l6v0.wav,shortchange,1.9886875
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks137/ks1373x0.wav,we've had a wonderful night,4.6125625
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0r/ksa0r1y0.wav,kingpin,3.1668125
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks112/ks1128o0.wav,women,2.614375
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc3g/ksc3g7n0.wav,tab,5.614125
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks33m/ks33m7d0.wav,stooges,2.60875
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43k/ks43k0i0.wav,cashflow,4.1156875
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks10l/ks10l2y0.wav,oasis,3.156
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w3o0.wav,rugby,4.1146875
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3w/ksd3w2i0.wav,napkin,3.611375
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf18/ksf18090.wav,bathe,3.156375
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa36/ksa361p0.wav,hoof,1.607875
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf41/ksf415b0.wav,our tent can hold six people,3.5105625
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse02/kse023w0.wav,the illusion looked like a giraffe,6.0945
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk3f/ksk3f700.wav,smoke,2.514625
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l6r0.wav,sheepdog,3.91475
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2v/kse2v7c0.wav,stepfather,2.7038125
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks33c/ks33c450.wav,i'm good with things like that,5.614125
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse2t/kse2t5k0.wav,buying the ring took all of my money,6.6054375
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc3o/ksc3o2f0.wav,mouths,4.113875
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3x/ksd3x6o0.wav,someone bought a beautiful ring for you,7.6071875
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks333/ks3331c0.wav,fancy,2.11225
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0r/ksa0r050.wav,athlete,1.96775
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90n/ks90n090.wav,bathe,3.165875
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb2w/ksb2w0x0.wav,dashboard,3.1138125
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l140.wav,easier,1.9885625
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks33v/ks33v060.wav,average,3.6104375
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg3r/ksg3r5z0.wav,don't leave so soon,3.11275
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks738/ks7381e0.wav,five,1.607625
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks12y/ks12y100.wav,digested,2.6095625
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa32/ksa32060.wav,average,2.7399375
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0165c0.wav,give keith a moment to think,6.095625
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks115/ks1156s0.wav,shirt,3.590625
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj30/ksj308h0.wav,warmth,2.7399375
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks73b/ks73b6t0.wav,shock,1.607875
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks80h/ks80h1f0.wav,flagpole,2.3388125
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0s/ksk0s8e0.wav,vaulted,1.5880625
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0t/ksf0t5c0.wav,give keith a moment to think,4.5985625
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh44/ksh446z0.wav,smashed,1.988375
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80i/ks80i0i0.wav,cashflow,3.1660625
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi3v/ksi3v070.wav,awesome,2.3588125
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa19/ksa191k0.wav,handshake,3.156875
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks606/ks6067r0.wav,thanks,1.5873125
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f140.wav,easier,2.609625
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg4b/ksg4b5z0.wav,don't leave so soon,3.0789999999999997
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa33/ksa332d0.wav,mohawk,2.35825
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks22w/ks22w550.wav,the herd became angry and started a stampede,8.1225625
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks701/ks7016v0.wav,shortchange,1.9681875
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd1i/ksd1i7g0.wav,subdue,3.15575
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50x/ks50x4a0.wav,could you pass the other jam please,4.96825
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks60h/ks60h7j0.wav,suggest,1.5344375
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk1h/ksk1h8d0.wav,vase,2.33925
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj01/ksj010a0.wav,behind,3.5179375
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43s/ks43s4z0.wav,we should try to save the whales,6.6155625
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb3k/ksb3k4s0.wav,who will the soldier vote for,4.5825
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh0r/ksh0r6q0.wav,shades,1.4070625
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23y/ks23y6v0.wav,shortchange,2.6089375
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks341/ks3415h0.wav,she'll be ready very soon,5.11725
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3b/ksa3b850.wav,twenty,1.60775
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd4a/ksd4a5c0.wav,give keith a moment to think,6.119375
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj2t/ksj2t3h0.wav,push,2.35925
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf3v/ksf3v2x0.wav,one eight one seven six four three,6.1191875
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80b/ks80b1q0.wav,hopeful,1.9678125
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3r/ksj3r110.wav,direct,1.9880625
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf30/ksf300z0.wav,design,3.1135
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj2y/ksj2y0v0.wav,cross,3.1143125
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4b/kse4b850.wav,twenty,2.0773125
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3i/ksg3i4e0.wav,jason likes playing with garfield,4.612875
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0o/ksa0o6r0.wav,sheepdog,3.8874375
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks501/ks501420.wav,the cows hay was not dry yet,4.5985625
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks72s/ks72s2k0.wav,normal,2.35925
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks348/ks3483h0.wav,push,3.1138125
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc39/ksc394n0.wav,the briefcase is open now,5.614125
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3f/kse3f1l0.wav,hardship,3.11275
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20u/ks20u1f0.wav,flagpole,3.0904375
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks30f/ks30f4f0.wav,people like to sing in cairo,5.5939375
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks201/ks2012e0.wav,moisture,2.6161875
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks71d/ks71d290.wav,meaningless,2.7985
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10g/ks10g8a0.wav,unwilling,3.591375
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb3u/ksb3u730.wav,soften,3.610625
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks539/ks5392k0.wav,normal,2.35825
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50m/ks50m500.wav,the flood took a car down the street,5.0013125
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse43/kse434q0.wav,edgar does not have a job,6.6153125
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks83s/ks83s1c0.wav,fancy,1.6080625
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl17/ksl173u0.wav,seizure,1.3675
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf2w/ksf2w7u0.wav,three,3.113625
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43s/ks43s1k0.wav,handshake,4.1154375
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u8p0.wav,wonderful,1.9884375
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3t/ksc3t430.wav,i think cats are cute,4.6126875
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks62t/ks62t8i0.wav,wash,1.98825
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v760.wav,spoons,3.1658125
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj0j/ksj0j1k0.wav,handshake,3.1556875
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg40/ksg405s0.wav,are you sure this is okay,4.6125
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0y/ksk0y2c0.wav,misjudged,3.156625
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0a/ksh0a1h0.wav,fragment,2.338625
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa43/ksa437x0.wav,thursday,1.9633125
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks934/ks9343i0.wav,ragtime,1.9886875
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks131/ks1317o0.wav,technology,3.1145625
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks137/ks1372m0.wav,novel,3.1149375
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb3n/ksb3n5j0.wav,will you sing this song,5.1165
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb2x/ksb2x7t0.wav,thousand,3.6105625
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a8c0.wav,upward,1.607375
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3d/ksd3d2b0.wav,midnight,4.1168125
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc02/ksc02820.wav,trauma,2.0883125
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks405/ks4050m0.wav,chewy,3.5905
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks907/ks9076v0.wav,shortchange,1.9678125
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3v/ksh3v710.wav,smoothly,1.60775
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31m/ks31m1a0.wav,explosion,2.0883125
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0i/ksh0i0v0.wav,cross,3.1564375
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l7a0.wav,steakhouse,1.9678125
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg10/ksg10800.wav,town,1.96825
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb2w/ksb2w1c0.wav,fancy,1.60725
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks80d/ks80d8f0.wav,vowel,1.9684375
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3z/kse3z070.wav,awesome,3.114
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0b/ksf0b770.wav,springhill,2.6155
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj0m/ksj0m230.wav,logic,1.5875625
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21d/ks21d0i0.wav,cashflow,4.0920625
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse44/kse44330.wav,one,3.611125
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh49/ksh490m0.wav,chewy,2.709625
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks946/ks9467y0.wav,toothpaste,2.3580625
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks10c/ks10c2u0.wav,four six four two nine five four,6.600625
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks338/ks3385c0.wav,give keith a moment to think,6.1194375
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks43u/ks43u5j0.wav,will you sing this song,5.1161875
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi04/ksi048t0.wav,yields,1.9681875
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh04/ksh042i0.wav,napkin,2.7961875
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh47/ksh471t0.wav,iceberg,1.9868125
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg2y/ksg2y7x0.wav,thursday,1.9886875
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s1t0.wav,iceberg,2.609
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb0x/ksb0x7i0.wav,subtract,2.615125
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl1b/ksl1b2y0.wav,oasis,2.339
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2t/ksd2t520.wav,honey can get sticky,3.1133125
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg08/ksg08260.wav,lure,1.588
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b0i0.wav,cashflow,3.116
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3t/ksc3t7b0.wav,steamship,4.6128125
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks53p/ks53p8v0.wav,abnormal,2.7395
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa39/ksa390n0.wav,childhood,1.98825
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40a/ks40a3h0.wav,push,3.1575625
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3f/kse3f3h0.wav,push,3.1111875
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50a/ks50a280.wav,mcdonald,3.1560625
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53m/ks53m6i0.wav,the zebra entered the brush with care,4.612875
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks037/ks0374k0.wav,a feather was in the birdcage,4.6129375
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb2w/ksb2w1m0.wav,hawthorne,2.7396875
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks21a/ks21a4q0.wav,edgar does not have a job,6.59325
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks341/ks341760.wav,spoons,3.113125
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks13x/ks13x040.wav,aspire,3.6103125
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks63e/ks63e0g0.wav,breath,2.3588125
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3n/ksa3n240.wav,loyal,2.7396875
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks513/ks5135r0.wav,her veins pop out when she is mad,4.5984375
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83j/ks83j3k0.wav,red,1.607125
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks638/ks6383m0.wav,rock,2.7391875
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks818/ks8180h0.wav,bronco,2.339
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks53t/ks53t850.wav,twenty,1.6078125
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks130/ks1302o0.wav,one zero zero three zero seven eight,5.021875
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg49/ksg49720.wav,snake,2.3581875
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks62t/ks62t1g0.wav,four,1.5475
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf0r/ksf0r520.wav,honey can get sticky,3.1669375
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43k/ks43k300.wav,obstacle,2.1125625
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks203/ks2030u0.wav,crenshaw,4.0916875
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks314/ks314770.wav,springhill,2.6148125
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3i/ksa3i8d0.wav,vase,2.3585625
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks513/ks5136b0.wav,search in between the couch cushions,4.9686875
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks730/ks7307r0.wav,thanks,1.6073125
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks43m/ks43m5o0.wav,are zebras just striped horses,7.608125
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks83k/ks83k3n0.wav,royal,1.60775
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks440/ks440340.wav,organizations,4.612625
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0v/ksk0v800.wav,town,1.96825
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb0x/ksb0x380.wav,pathetic,2.614875
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh02/ksh02890.wav,unroll,1.724875
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks81c/ks81c8b0.wav,updated,1.9681875
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks201/ks2011p0.wav,hoof,2.0879375
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb0i/ksb0i0d0.wav,biology,3.1556875
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0r/ksa0r770.wav,springhill,1.9685625
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks13b/ks13b1a0.wav,explosion,2.112125
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks33v/ks33v510.wav,it can only be a good circus with elephants,7.11025
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa0u/ksa0u340.wav,organizations,3.527875
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0m/ksc0m780.wav,squeegee,2.61675
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks730/ks7303i0.wav,ragtime,1.9880000000000002
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3e/ksb3e000.wav,advantage,4.116625
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk3b/ksk3b3i0.wav,ragtime,1.9885625
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks639/ks6397g0.wav,subdue,2.359125
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks539/ks5391q0.wav,hopeful,1.988375
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks43r/ks43r4i0.wav,bill has purple glasses,5.1175625
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3s/ksh3s3c0.wav,picture,2.7395
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks22v/ks22v5m0.wav,they put my computer next to the books,7.6076875
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf2z/ksf2z7f0.wav,studio,2.7089375
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks70k/ks70k150.wav,eight,2.7961875
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks614/ks614760.wav,spoons,2.338875
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3z/kse3z160.wav,employees,4.115375
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks434/ks434760.wav,spoons,3.1141875
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks819/ks8197g0.wav,subdue,2.3386875
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks31d/ks31d5k0.wav,buying the ring took all of my money,6.592375
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb2x/ksb2x3u0.wav,seizure,1.807125
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks43r/ks43r2o0.wav,one zero zero three zero seven eight,6.61575
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa16/ksa167c0.wav,stepfather,1.9676875
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks112/ks1125z0.wav,don't leave so soon,4.09125
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc0p/ksc0p760.wav,spoons,3.1558125
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks21e/ks21e000.wav,advantage,4.0919375
